,0,1,2,3,4
0,-11.581591606140137,-4.625837326049805,-12.292808532714844,11.706864356994629,8.41625690460205
1,-16.491992950439453,-17.36808967590332,-6.582067012786865,13.396479606628418,-1.263789415359497
2,-17.783985137939453,-6.874804496765137,-15.522555351257324,-0.4324585795402527,7.229824066162109
3,-4.419696807861328,-1.5531868934631348,-3.639312982559204,24.0527286529541,11.77608585357666
4,-2.5943684577941895,-3.259371757507324,-12.656079292297363,12.344404220581055,18.03158187866211
5,-18.440298080444336,1.6588457822799683,-11.961891174316406,-4.8348612785339355,18.031492233276367
6,-18.40224838256836,0.28100815415382385,-5.688074111938477,6.120967864990234,20.026103973388672
7,-11.27803897857666,-2.288938045501709,-13.779173851013184,0.9983333349227905,22.46194839477539
8,-9.928253173828125,-3.8840229511260986,-7.054096698760986,11.95836353302002,22.882028579711914
9,-15.061985969543457,-13.593968391418457,-7.7207136154174805,17.646862030029297,12.251791954040527
10,-7.194186210632324,-7.284761428833008,-18.37691879272461,5.383789539337158,8.444092750549316
11,-3.91863751411438,-10.970391273498535,-15.174402236938477,14.710453987121582,12.89217758178711
12,1.7970008850097656,-8.715742111206055,-14.905107498168945,-13.216262817382812,18.980575561523438
13,4.987640857696533,-21.085668563842773,-13.977054595947266,-15.840108871459961,5.876266956329346
14,-12.159950256347656,-7.4704999923706055,-10.212271690368652,-6.487497806549072,16.271705627441406
15,-7.2728190422058105,-18.29291343688965,-11.101045608520508,1.2296754121780396,8.107661247253418
16,-10.703821182250977,-18.22020721435547,0.47274893522262573,5.2796735763549805,10.002554893493652
17,-12.810303688049316,-13.631948471069336,-14.142199516296387,-12.939340591430664,9.650565147399902
18,-3.792239189147949,-11.103352546691895,1.222520112991333,-14.964898109436035,23.05232810974121
19,-1.2550597190856934,-19.94181251525879,3.9852919578552246,-9.323075294494629,15.357549667358398
20,1.9686172008514404,-19.99174690246582,-8.866166114807129,-7.236278533935547,13.325672149658203
21,12.356100082397461,-12.462047576904297,-8.262825012207031,-24.494577407836914,13.453039169311523
22,-19.542818069458008,-21.175922393798828,-2.2884559631347656,-10.931407928466797,-3.094606876373291
23,-13.253316879272461,-15.400485038757324,-0.7964257597923279,-2.205939769744873,11.042309761047363
24,-10.156996726989746,-11.805944442749023,-2.8343141078948975,1.5127322673797607,20.7718563079834
25,8.976771354675293,-21.54171371459961,3.1659293174743652,-13.711920738220215,12.587181091308594
26,-6.784737586975098,-26.400575637817383,1.1499851942062378,2.2064170837402344,2.092186212539673
27,0.026020169258117676,-21.50701332092285,0.38230639696121216,8.865545272827148,14.335519790649414
28,17.93470001220703,-25.943464279174805,-10.674910545349121,-5.233356952667236,11.776432991027832
29,9.011836051940918,-18.48887062072754,1.047072172164917,2.82619047164917,19.700109481811523
30,10.560001373291016,-12.426218032836914,0.1302518993616104,-10.333916664123535,20.429567337036133
31,-1.246070146560669,-8.03073787689209,-3.114013671875,2.092977285385132,-21.725040435791016
32,4.103111743927002,4.632088661193848,19.188051223754883,-5.119330406188965,13.624167442321777
33,0.8887677788734436,2.337437152862549,1.8277876377105713,-1.7565699815750122,5.727114677429199
34,2.1093482971191406,-0.11042186617851257,0.5250759720802307,0.7454314231872559,7.286533832550049
35,-6.145752906799316,0.07889235764741898,6.597049713134766,-2.134556531906128,7.139829635620117
36,-5.001748561859131,14.346590042114258,12.02172565460205,-4.780590534210205,0.02518567070364952
37,0.756554901599884,11.874320030212402,10.464807510375977,-2.626739740371704,-0.9154555797576904
38,-8.561620712280273,-2.3012776374816895,4.844095706939697,-4.1683125495910645,-5.060608386993408
39,-6.299685001373291,2.174999713897705,10.50864315032959,-6.474949836730957,1.385300636291504
40,-6.750342845916748,11.233736038208008,10.913631439208984,-15.517692565917969,12.295421600341797
41,-4.071226119995117,-6.906393051147461,-3.3562824726104736,2.322421073913574,-8.410593032836914
42,-1.3141206502914429,-3.742976665496826,-1.195121169090271,3.213247299194336,-3.025787830352783
43,12.89582347869873,-12.44129753112793,-11.453587532043457,5.490697383880615,-5.829625606536865
44,1.3767200708389282,3.0514488220214844,-1.591842532157898,-1.3238728046417236,0.6557202339172363
45,8.731544494628906,-1.0072929859161377,-1.438231348991394,-9.066788673400879,-2.9548187255859375
46,15.476967811584473,-19.326143264770508,-4.022003650665283,-21.4350643157959,-9.07552719116211
47,-1.483633279800415,2.6123597621917725,-1.430012822151184,3.2139205932617188,-2.8625528812408447
48,-8.971349716186523,-3.4293932914733887,9.667661666870117,18.29433250427246,7.5213398933410645
49,-2.8907721042633057,-1.8398607969284058,7.978303909301758,16.719940185546875,8.697562217712402
50,0.49503129720687866,-2.6731934547424316,-7.060724258422852,1.9953049421310425,-3.5365114212036133
51,15.339827537536621,3.586332082748413,-22.43790626525879,5.645684242248535,8.504292488098145
52,14.960074424743652,8.849449157714844,-16.78697395324707,1.0492745637893677,12.343934059143066
53,12.335429191589355,6.165727138519287,-18.37059783935547,4.815859317779541,12.963912010192871
54,2.725053548812866,-1.2716851234436035,5.226436138153076,-5.655584335327148,3.476475954055786
55,4.220324516296387,2.072763681411743,-4.016371250152588,0.5588482022285461,-0.729496955871582
56,20.935285568237305,6.35441255569458,-16.87856101989746,8.183167457580566,4.13370418548584
57,3.836400032043457,-0.50960773229599,-1.9840202331542969,4.741238117218018,-3.0772526264190674
58,1.8002461194992065,-1.6649765968322754,-1.2568185329437256,1.3620331287384033,0.5516127943992615
59,8.592754364013672,-2.0978379249572754,-8.855204582214355,9.37485122680664,2.347548007965088
60,10.262413024902344,1.8372267484664917,-6.57830810546875,9.010344505310059,5.916695594787598
61,-2.2585113048553467,3.8621037006378174,-11.788357734680176,-6.524762153625488,-15.246073722839355
62,8.24963092803955,1.1704692840576172,0.9764221906661987,-4.325589179992676,4.430104732513428
63,8.318230628967285,-13.757189750671387,21.446378707885742,11.765066146850586,-1.1959298849105835
64,2.575498104095459,3.012986421585083,2.248068332672119,13.742518424987793,-0.162128746509552
65,4.590792179107666,3.872459888458252,0.6474862098693848,16.528656005859375,-6.4857916831970215
66,5.532554626464844,2.278252124786377,-18.81631851196289,-4.069737434387207,2.704089641571045
67,2.447733163833618,3.982614278793335,-3.357351541519165,6.226221084594727,3.939945936203003
68,-5.989840030670166,3.851161479949951,5.947277545928955,-4.108059406280518,-17.748920440673828
69,6.1582112312316895,0.18735723197460175,-5.708523273468018,-9.928939819335938,-9.808505058288574
70,12.448586463928223,-2.9285383224487305,-13.004142761230469,-7.544641494750977,-14.683976173400879
71,3.1357877254486084,-5.458468437194824,-13.148045539855957,-10.661235809326172,-5.497958660125732
72,3.761442184448242,8.27904224395752,0.6127598881721497,-11.860116958618164,-1.6713485717773438
73,-2.500566005706787,1.6286629438400269,2.220289707183838,-0.05341498926281929,-1.5356849431991577
74,-4.8814592361450195,1.9359596967697144,3.644618272781372,1.1829661130905151,1.8396302461624146
75,2.5532193183898926,-2.6923656463623047,-17.70631980895996,-11.213231086730957,1.6730624437332153
76,6.802116394042969,-14.052945137023926,-7.314868450164795,-3.583482027053833,-16.097278594970703
77,-7.683009147644043,-8.740150451660156,1.2841709852218628,-1.3853583335876465,-20.907093048095703
78,13.410270690917969,9.586074829101562,-8.53270435333252,-3.5301148891448975,4.386697769165039
79,-2.318481206893921,1.5243005752563477,-1.919220209121704,-2.8510608673095703,3.470207452774048
80,0.5467099547386169,-0.04612309858202934,0.5792984366416931,-3.7261979579925537,-1.785201907157898
81,0.2899788022041321,-3.6707820892333984,0.9220559597015381,-3.2793385982513428,-1.9627496004104614
82,0.729509711265564,7.199017524719238,-10.781501770019531,-18.075138092041016,3.87743878364563
83,-3.832512855529785,2.876971960067749,3.2298645973205566,-8.777735710144043,-0.9769303202629089
84,-0.364535391330719,1.1154003143310547,4.120736122131348,3.3546297550201416,1.45102858543396
85,-3.063062906265259,-1.8593815565109253,-0.871904194355011,-3.8686649799346924,-1.6099638938903809
